Overall_Rank	Gender_Rank	Div_Rank	Bib	Name	Gender	Division	Country	Club	Penalty	Swim	T1	Bike	T2	Run	Total_Time
2657	2329	244	3272	Michel Dr. Thevenard	M	M50-54	FRA	TARARE TRIATHLON		01:27:25	00:05:43	06:26:23	00:05:09	05:29:58	13:34:37
2658	2330	509	2087	Tony Syme	M	M45-49	AUS	ORANGE CYCLE AND TRIATHLON CLUB		01:08:53	00:04:52	06:35:04	00:02:34	05:43:28	13:34:49
2659	2331	393	3081	Alex Sheehan	M	M30-34	USA	Houston		01:13:15	00:04:18	06:11:37	00:12:21	05:53:36	13:35:05
2660	2332	510	3134	Ben Andersch	M	M45-49	DEU	PA'A TEAM		01:28:04	00:08:11	06:26:39	00:07:37	05:25:07	13:35:35
2661	2333	511	2790	Pasquale Musci	M	M45-49	ITA	ASD SALENTO TRIATHLON LECCE		01:22:34	00:03:24	06:10:00	00:03:25	05:56:22	13:35:42
2662	2334	245	1924	Bernhard Schmitz	M	M50-54	DEU	TRITEAM DATTENBERG		01:25:04	00:05:37	06:07:14	00:04:06	05:53:47	13:35:47
2663	2335	159	295	Christoph Köhler	M	M25-29	DEU	Gerbrunn		01:38:07	00:04:20	06:20:38	00:03:44	05:29:06	13:35:53
2664	2336	512	3347	Carlos Gomez De Tejada Rosso	M	M45-49	ESP	COMPLUTUM TRIATLÓN		01:23:00	00:02:19	06:41:01	00:06:31	05:23:18	13:36:08
2665	2337	246	2950	Michael Dr. Wengler	M	M50-54	DEU	TV 1881 ALTDORF		01:24:26	00:05:04	06:10:19	00:05:51	05:50:44	13:36:23
2666	2338	247	3291	Dominique Vrignaud	M	M50-54	FRA	TRIATHLON CÔTE D'AMOUR		01:15:00	00:09:25	06:41:06	00:05:55	05:25:14	13:36:38
2667	2339	394	3167	Kris Pringle	M	M30-34	GBR	HERTFORD ARMSTRONGS		01:09:08	00:06:56	06:49:50	00:09:45	05:21:18	13:36:56
2668	2340	527	3001	Graham Page	M	M40-44	GBR	THAMES TURBO TRIATHLON CLUB		01:18:53	00:06:04	06:25:51	00:05:14	05:41:18	13:37:18
2669	2341	513	2825	Gerd Hallstein	M	M45-49	DEU	Heidelberg		01:11:33	00:04:08	06:03:04	00:06:40	06:11:58	13:37:21
2670	2342	58	2634	Matthias Bender	M	M55-59	DEU	SSF BONN TRIATHLON		01:26:27	00:03:53	06:13:39	00:04:11	05:49:17	13:37:25
2671	2343	399	2840	John Pegington	M	M35-39	GBR	MANCHESTER TRIATHLON CLUB		01:18:09	00:05:16	06:49:36	00:07:09	05:18:00	13:38:08
2672	329	3	847	Shirley Dr. Rolston	F	W60-64	NZL	CANTERBURY TRIATHLON CLUB		01:24:55	00:04:52	06:24:29	00:04:07	05:39:50	13:38:12
2673	330	4	3222	Melanie Abrams	F	W55-59	GBR	Mitcham		02:00:39	00:11:13	05:52:03	00:06:17	05:28:12	13:38:22
2674	2344	514	2643	Frederick Meyer	M	M45-49	ZAF	FOUWAYS TRI		01:28:03	00:06:04	06:30:04	00:04:19	05:29:57	13:38:26
2675	2345	400	2571	Tony Hchaime	M	M35-39	LBN	TRI2ASPIRE		01:22:12	00:03:40	06:27:54	00:10:25	05:34:21	13:38:29
2676	2346	528	3434	Eyal Ben-Gigi	M	M40-44	ISR	NITRO		01:22:54	00:06:58	06:32:01	00:06:08	05:31:01	13:39:01
2677	2347	248	3323	Uli Dr. Dolle	M	M50-54	DEU	TEAM NO LIMITS		01:37:56	00:08:55	07:01:52	00:06:11	04:44:15	13:39:07
2678	2348	249	3261	Zeev Shechter	M	M50-54	ISR	Shoham		01:29:51	00:11:50	06:27:29	00:12:07	05:18:07	13:39:22
2679	2348	59	3225	Avi Bar Zakai	M	M55-59	ISR	Shoham		01:27:00	00:14:42	06:27:44	00:11:52	05:18:06	13:39:22
2680	2350	250	3140	Holger Dr. Schmidt	M	M50-54	DEU	Salzgitter		01:44:38	00:07:07	06:19:53	00:04:31	05:23:33	13:39:40
2681	331	61	861	Petra Diwok	F	W40-44	DEU	IFA NONSTOP BAMBERG		01:21:51	00:04:45	06:43:33	00:07:28	05:22:05	13:39:40
2682	2351	251	2464	Helge Schweers	M	M50-54	DEU	BLEXER TB		01:34:00	00:04:37	06:22:59	00:04:40	05:33:40	13:39:54
2683	2352	401	2740	Nicolas Michel	M	M35-39	FRA	Soisy Sous Montmoren		01:20:58	00:06:46	06:30:19	00:04:33	05:37:45	13:40:20
2684	2353	515	3235	Uwe Siewers	M	M45-49	DEU	SV ALBAXEN		01:15:42	00:07:18	06:22:35	00:06:54	05:47:58	13:40:26
2685	2354	60	2872	Rainer Maulwurf	M	M55-59	DEU	FSV MEUSELWITZ		01:38:55	00:08:37	06:54:45	00:04:15	04:53:59	13:40:28
2686	2355	516	2221	Jean Philippe Prot	M	M45-49	FRA	SAINT AVERTIN SPORTS TRIATHLON 37		01:13:49	00:04:40	05:52:14	00:07:28	06:22:40	13:40:50
2687	2356	402	2988	Christopher Kaan	M	M35-39	DEU	SISU BERLIN		01:07:02	00:06:03	06:12:33	00:07:54	06:07:55	13:41:26
2688	2357	403	2728	Warren Day	M	M35-39	GBR	OXFORD TRI		01:11:05	00:05:21	06:10:03	00:08:24	06:06:35	13:41:26
2689	2358	252	2295	Frank Schreiber	M	M50-54	DEU	TEAM ERDINGER ALKOHOLFREI		01:13:03	00:07:43	06:25:28	00:08:12	05:47:13	13:41:38
2690	2359	517	3016	Ian Jones	M	M45-49	GBR	T2A		01:17:02	00:08:46	06:33:20	00:04:58	05:37:46	13:41:50
2691	2360	160	3088	Danny Larsen	M	M25-29	DNK	TIK TRIATHLON		01:11:36	00:05:27	05:53:55	00:05:40	06:25:25	13:42:01
2692	2361	253	3224	David Watmore	M	M50-54	GBR	EAST GRINSTEAD TRI CLUB		01:10:33	00:08:14	06:22:55	00:07:15	05:53:27	13:42:21
2693	332	62	897	Uta Kappen	F	W30-34	DEU	SCW MÜNCHEN TRIATHLON		01:30:36	00:05:51	06:23:03	00:03:24	05:39:48	13:42:41
2694	2362	518	2703	Fernando Guerrico	M	M45-49	ESP	CAMBRILS CLUBTRIATLO		01:26:57	00:09:32	06:46:00	00:05:44	05:14:40	13:42:51
2695	2363	254	2730	Armando Fernandez	M	M50-54	ESP	X3M		01:21:05	00:06:25	06:14:19	00:04:10	05:57:30	13:43:27
2696	2364	519	2719	Pete Dowling	M	M45-49	GBR	Oxford		01:24:21	00:05:25	06:38:59	00:06:11	05:28:43	13:43:36
2697	2365	404	3155	Andreas Kaufmann	M	M35-39	DEU	Hambrücken		01:35:34	00:04:54	06:22:26	00:04:26	05:37:06	13:44:24
2698	333	62	875	Silke Bender	F	W40-44	DEU	Sonthofen		01:26:20	00:10:37	06:38:52	00:05:26	05:23:11	13:44:24
2699	2366	529	2292	Lluís Dr. Mijoler	M	M40-44	ESP	C.N. PRAT TRIATLO		01:33:13	00:05:33	06:48:42	00:04:47	05:12:23	13:44:37
2700	2367	395	2994	Simon Wissing	M	M30-34	DEU	ASC KRONACH-FRANKENWALD		00:56:25	00:06:23	05:54:15	00:04:43	06:42:56	13:44:39
2701	334	30	653	Melissa Urie	F	W25-29	AUS	West Footscray		01:13:59	00:04:13	06:29:53	00:06:01	05:50:34	13:44:39
2702	335	63	829	Lowri Phillips	F	W30-34	GBR	BAD TRI		01:22:34	00:04:29	06:30:07	00:05:40	05:41:52	13:44:40
2703	336	76	883	Kim Hofrichter	F	W35-39	DEU	DAV RAVENSBURG		01:14:59	00:03:46	06:43:11	00:02:52	05:40:22	13:45:09
2704	2368	520	2549	Ralf Wingerath	M	M45-49	DEU	FAIR GEWINNT E.V. ESSEN		01:14:23	00:06:55	06:35:33	00:05:41	05:42:54	13:45:24
2705	337	63	873	Jane Sherwood	F	W40-44	GBR	LEICESTER TRIATHLON CLUB		01:19:12	00:06:56	06:49:15	00:07:53	05:22:11	13:45:26
2706	2369	9	2785	Klaus Ullmann	M	M60-64	DEU	Wermsdorf		01:29:15	00:06:45	06:30:17	00:06:40	05:32:33	13:45:27
2707	2370	255	3073	Phillip Barnett	M	M50-54	GBR	Cardiff		01:27:11	00:11:42	06:51:51	00:07:34	05:07:12	13:45:28
2708	2371	405	3176	Chad Newton	M	M35-39	GBR	THAMES TURBO TRIATHLON CLUB		01:15:38	00:04:28	06:29:15	00:08:40	05:48:51	13:46:50
2709	2372	406	3423	Christian Rubel	M	M35-39	DEU	SSV ETTLINGEN		01:14:57	00:05:57	06:08:10	00:03:14	06:14:37	13:46:53
2710	2373	530	2285	Steffen Geiger	M	M40-44	DEU	IRONMANTEAM UNTERTUERKHEIM		01:25:28	00:04:11	07:07:50	00:04:48	05:04:40	13:46:55
2711	2374	396	2400	Christian Bauer	M	M30-34	DEU	DJK GNOTZHEIM		01:50:45	00:05:41	06:23:46	00:06:13	05:20:41	13:47:04
2712	2375	256	2911	Karl Mörtl	M	M50-54	AUT	X3 TEAM AUSTRIA		01:35:04	00:06:19	06:22:04	00:04:34	05:39:27	13:47:26
2713	2376	521	2608	Mathias Weintz	M	M45-49	DEU	Hamburg		01:29:54	00:05:49	06:13:23	00:04:56	05:53:27	13:47:26
2714	2377	531	3375	Miguel Perez	M	M40-44	FRA	LES ALLIGATORS SEYNOD TRIATHLON		01:32:07	00:09:14	06:38:17	00:09:55	05:17:58	13:47:29
2715	2378	407	2972	Jeroen Dr. Karamat Ali	M	M35-39	NLD	Nieuwegein		01:35:55	00:05:05	06:39:58	00:05:13	05:21:22	13:47:31
2716	2379	397	2196	Robert Becker	M	M30-34	DEU	IXMAL FITNESSSTUDIO WÜRZBURG		01:19:18	00:05:13	06:32:28	00:10:10	05:40:32	13:47:40
2717	2380	61	3003	Wilfried Roche	M	M55-59	DEU	Schwalmtal		01:42:13	00:08:17	05:58:03	00:05:20	05:53:54	13:47:45
2718	2381	398	2034	Nico Korf	M	M30-34	DEU	Nassau		01:22:28	00:05:26	06:03:28	00:07:31	06:09:13	13:48:05
2719	2382	62	3314	Achim Seipt	M	M55-59	DEU	Neubiberg		01:32:37	00:06:27	06:44:13	00:03:37	05:21:46	13:48:38
2720	338	77	889	Conny Prasser	F	W35-39	DEU	MORITZBURGER TRIATHLONVEREIN		01:12:04	00:04:12	06:49:27	00:06:15	05:36:52	13:48:49
2721	339	64	846	Carola Tali	F	W40-44	DEU	SISU BERLIN		01:23:40	00:03:17	06:40:17	00:03:48	05:37:50	13:48:49
2722	340	78	639	Gertrud Dr. Wiedemann	F	W35-39	DEU	TV PFAFFENWEILER		01:11:54	00:04:24	06:43:30	00:03:38	05:46:04	13:49:28
2723	2383	63	2885	Jürgen Reinert	M	M55-59	DEU	NEVER WALK ALONE		02:00:04	00:08:35	06:43:14	00:05:09	04:52:46	13:49:45
2724	2384	64	3336	Bernd Cooper	M	M55-59	USA	Vancouver		01:29:03	00:08:42	06:35:25	00:05:12	05:31:28	13:49:47
2725	2385	522	3287	Reiner Schreiber	M	M45-49	DEU	Monheim		01:37:45	00:06:50	06:24:28	00:04:55	05:35:57	13:49:53
2726	2386	523	3064	Lennart Nordvall	M	M45-49	SWE	LENK CONSULTING		01:31:30	00:08:28	07:05:26	00:08:14	04:56:31	13:50:06
2727	2387	524	3289	Mark Tompkins	M	M45-49	GBR	Wuppertal		01:12:52	00:09:01	06:11:41	00:09:34	06:07:12	13:50:18
2728	2388	525	3230	Bertrand Nerincx	M	M45-49	BEL	RCBT		01:27:50	00:08:47	06:36:56	00:06:09	05:30:58	13:50:37
2729	2389	526	3292	Dirk Dr. Wolvaardt	M	M45-49	GBR	BEDFORD HARRIERS AC		01:19:27	00:06:19	06:41:12	00:06:38	05:37:04	13:50:38
2730	2390	257	2974	Jan Jorgensen	M	M50-54	DNK	KTK		01:18:12	00:05:44	06:07:51	00:06:24	06:12:40	13:50:50
2731	2391	408	1890	Daniel Vetter	M	M35-39	DEU	SC DHFK LEIPZIG		01:21:22	00:05:20	06:26:49	00:07:02	05:51:07	13:51:39
2732	2392	161	1979	Marco Mielke	M	M25-29	DEU	TRIABOLOS TRIATHLON HAMBURG E.V.		01:34:09	00:03:59	06:01:39	00:03:37	06:08:18	13:51:40
2733	341	65	813	Imogen Spencer	F	W40-44	GBR	BLACK COUNTRY TRIATHLETES		01:31:54	00:05:45	06:19:05	00:05:42	05:49:57	13:52:21
2734	2393	258	2548	Christian Naumann	M	M50-54	DEU	TRIATHLON KARLSFELD		01:30:12	00:05:49	06:20:45	00:05:36	05:51:24	13:53:44
2735	2394	532	1408	Richard Francke	M	M40-44	DEU	TG VIKTORIA AUGSBURG		01:34:06	00:02:45	06:12:43	00:04:16	06:00:27	13:54:15
2736	2395	6	3245	Rudolf Duwe	M	M65-69	DEU	Speyer		01:26:18	00:05:33	06:17:54	00:06:07	05:58:46	13:54:35
2737	2396	527	3330	Yvon Generale	M	M45-49	FRA	TOC CESSON		01:13:16	00:08:17	06:20:52	00:11:38	06:00:57	13:54:59
2738	2397	259	2891	Hermann Von Döllen	M	M50-54	DEU	TRIABOLOS TRIATHLON HAMBURG E.V.		01:31:12	00:13:18	06:45:17	00:07:58	05:17:32	13:55:15
2739	2398	533	2695	Juan José Gallego	M	M40-44	ESP	CD ALTO DE SAN JERÓNIMO		01:26:40	00:10:40	06:35:24	00:07:23	05:35:11	13:55:17
2740	2399	65	3303	Edo Cuadau Dr. Juan Jose	M	M55-59	ESP	EVASION CASTELLÓN		01:40:59	00:02:04	06:43:28	00:05:28	05:24:02	13:56:00
2741	2400	260	2616	Matthias Bähr	M	M50-54	DEU	FC ST. PAULI TRIATHLON		01:31:47	00:09:18	05:54:25	00:09:21	06:12:32	13:57:22
2742	2401	409	3402	Felix Dr. Stellmaszek	M	M35-39	DEU	Atlanta		01:42:55	00:09:38	06:35:41	00:07:16	05:22:11	13:57:38
2743	2402	534	2864	Alessandro Dr. Pagella	M	M40-44	DEU	Pfalzgrafenweiler		01:18:10	00:10:47	06:53:11	00:09:29	05:29:03	14:00:39
2744	2403	10	3404	Klaus Emkow	M	M60-64	DEU	TV IMMENSTADT		01:27:10	00:07:00	06:52:34	00:05:06	05:28:58	14:00:47
2745	2404	261	2130	Bernd Strömich	M	M50-54	DEU	Detmold		01:17:18	00:05:46	06:16:59	00:03:49	06:17:19	14:01:08
2746	2405	262	2621	Michael Herrmann	M	M50-54	DEU	VFL PINNEBERG		01:39:58	00:05:54	07:11:18	00:02:56	05:01:55	14:02:00
2747	342	24	860	Doris Kurzke-Joerg	F	W50-54	DEU	LAUFTREFF BUTZBACH		01:34:03	00:11:26	07:14:25	00:04:02	04:58:37	14:02:32
2748	343	66	753	Roxane Peignier	F	W40-44	FRA	AVOC		01:27:18	00:08:57	07:23:57	00:08:07	04:54:30	14:02:47
2749	2406	263	3139	Martin Gaitzsch	M	M50-54	DEU	USC MAGDEBURG		01:26:28	00:05:42	07:11:06	00:06:50	05:13:10	14:03:13
2750	2407	535	2733	Thomas Dr. Schneider	M	M40-44	DEU	TV 1877 LAUF		01:26:44	00:08:14	06:28:41	00:08:29	05:51:23	14:03:30
2751	2408	264	3037	Benno Zollner	M	M50-54	DEU	FUJITSU		01:43:42	00:02:49	06:59:35	00:02:43	05:14:47	14:03:34
2752	2409	265	2615	Jürgen Meyer	M	M50-54	DEU	TSV PYRBAUM		01:27:02	00:04:35	05:55:23	00:03:58	06:32:44	14:03:40
2753	344	64	890	Sarah Bailey	F	W30-34	GBR	SERPENTINE RC		01:08:10	00:05:23	06:42:14	00:09:34	05:58:26	14:03:46
2754	345	25	863	Beate Vogt	F	W50-54	DEU	SERPENTINE RC		01:28:41	00:09:46	06:57:34	00:08:10	05:20:02	14:04:11
2755	2410	266	2652	Gary Dr. Tapper	M	M50-54	AUS	Busselton		01:14:00	00:05:50	06:53:54	00:04:53	05:45:49	14:04:25
2756	2411	528	2770	Franck Guillaume	M	M45-49	FRA	Domont		01:41:16	00:07:40	07:04:34	00:04:34	05:07:12	14:05:14
2757	2412	529	83	Dieter Müller	M	M45-49	DEU	TC BACKNANG		01:30:46	00:05:49	06:30:53	00:07:02	05:51:43	14:06:12
2758	2413	536	3435	Graham Miller	M	M40-44	GBR	Colchester		01:24:36	00:05:42	07:14:31	00:08:04	05:13:42	14:06:33
2759	346	65	794	Belinda Strahorn	F	W30-34	AUS	DUBBO TRIATHLON CLUB		01:26:37	00:05:07	07:33:59	00:04:23	04:56:35	14:06:39
2760	2414	399	2411	Johannes Böttcher	M	M30-34	DEU	TRIPLE X		01:16:22	00:12:14	06:38:37	00:04:33	05:55:01	14:06:45
2761	2415	267	2346	Kai Platte	M	M50-54	DEU	TRIPLE X		01:22:58	00:05:38	06:38:00	00:05:04	05:55:06	14:06:45
2762	347	67	903	Karine Lochkovitch	F	W40-44	FRA	LEMPDES 63 TRIATHLON		01:20:23	00:05:08	06:54:55	00:05:33	05:42:02	14:07:59
2763	2417	530	3023	Lutz Thelen	M	M45-49	DEU	TEAM ERDINGER ALKOHOLFREI		01:44:01	00:04:45	07:05:04	00:04:24	05:10:13	14:08:25
2764	348	59	732	Myriam Weißenborn	F	W45-49	DEU	TEAM ERDINGER ALKOHOLFREI		01:33:07	00:05:08	06:47:18	00:03:56	05:39:28	14:08:55
2765	2418	66	2998	Gerhard Dr. Bergler	M	M55-59	DEU	DJK WEIDEN		01:37:26	00:06:59	06:58:35	00:06:30	05:19:27	14:08:56
2766	2419	268	3294	Gerhard Koch	M	M50-54	DEU	SC-MOOSHAM		01:53:43	00:03:26	06:41:31	00:04:46	05:25:44	14:09:08
2767	2420	410	2917	Kevin Black	M	M35-39	ZAF	Cape Town		01:16:10	00:05:07	06:32:26	00:05:13	06:10:22	14:09:16
2768	2421	531	1316	Martin Pfeiffer	M	M45-49	DEU	TEAM TAUNUS TRIATHLON		01:12:02	00:04:14	06:49:26	00:06:14	05:57:47	14:09:40
2769	2422	67	3145	Paul Dr. Merckx	M	M55-59	BEL	GO-LIKE-HELL		01:51:23	00:09:08	06:14:17	00:08:18	05:48:04	14:11:09
2770	2423	537	3125	Eyal Paz	M	M40-44	ISR	ISRAEL		01:27:49	00:06:18	06:24:33	00:04:15	06:08:19	14:11:13
2771	2424	538	1220	Olaf Neundorf	M	M40-44	DEU	SISU BERLIN		01:21:00	00:04:09	06:14:48	00:04:02	06:27:35	14:11:31
2772	2425	532	3409	Philip Mackey	M	M45-49	GBR	Epsom		01:36:40	00:12:39	07:09:06	00:13:06	05:00:37	14:12:06
2773	2426	539	2964	Dazza Prof. Hulbert	M	M40-44	GBR	UK FIRE AND RESCUE		01:29:58	00:05:32	06:31:42	00:04:02	06:01:15	14:12:27
2774	2427	533	3218	Andrea Rossi	M	M45-49	ITA	Moruzzo		01:06:57	00:06:48	06:18:26	00:08:05	06:32:22	14:12:36
2775	349	66	880	Sylvia Preibisch	F	W30-34	DEU	TSV 1862 BAD REICHENHALL		01:36:52	00:03:42	06:13:11	00:05:51	06:13:08	14:12:42
2776	2428	534	2851	Patrick Dr. O'Connor	M	M45-49	GBR	WAKEFIELD TRIATHLON CLUB		01:33:00	00:05:46	07:59:11	00:03:06	04:31:52	14:12:53
2777	2429	162	3355	Tom Goodall	M	M25-29	GBR	Wirral		01:26:08	00:10:52	06:57:01	00:05:20	05:33:42	14:13:01
2778	2430	535	3131	Nicola Andreella	M	M45-49	ITA	FLIPPER TRIATHLON CALL 2 U		01:09:15	00:09:30	06:29:56	00:06:59	06:17:24	14:13:03
2779	2431	536	3263	Peter Kowallik	M	M45-49	DEU	BERUFSFEUERWEHR DORTMUND		01:27:23	00:10:06	06:39:45	00:04:28	05:51:38	14:13:19
2780	2432	537	2572	Tom Euen	M	M45-49	DEU	TRIATHLON TEAM RATINGEN 08		01:43:15	00:08:12	06:58:25	00:07:56	05:16:08	14:13:53
2781	2433	269	3229	Michael Lambrecht	M	M50-54	DEU	DJK SG ST. INGBERT		01:23:20	00:08:58	06:37:16	00:08:20	05:56:17	14:14:09
2782	2434	411	2529	Sören Vesper	M	M35-39	DEU	Leer		01:22:32	00:08:53	06:43:02	00:08:27	05:51:52	14:14:45
2783	2435	270	3148	Reiner Heller	M	M50-54	DEU	MARATHONTEAM-ONLINE		01:28:58	00:10:22	07:21:14	00:04:32	05:09:44	14:14:48
2784	2436	163	998	Philip Kellner	M	M25-29	DEU	POWERBÄRS REDNITZHEMBACH		01:29:24	00:04:20	06:40:47	00:06:36	05:54:06	14:15:11
2785	2437	540	3104	Philippe Gaillard	M	M40-44	FRA	POMPIERS TRI78-ASSPY		01:29:41	00:06:39	06:44:07	00:02:59	05:52:15	14:15:39
2786	2438	412	3399	Matthias Scholze	M	M35-39	DEU	SISU BERLIN		01:31:18	00:05:21	06:36:07	00:05:45	05:57:12	14:15:40
2787	2439	538	3346	Thomas Eine	M	M45-49	DEU	SV TEUTONIA GROß LAFFERDE		01:23:00	00:07:13	06:29:36	00:05:09	06:11:13	14:16:09
2788	2440	539	2665	Paul Hellings	M	M45-49	GBR	Warwick		01:31:54	00:03:31	06:26:02	00:06:07	06:10:17	14:17:49
2789	2441	540	2601	Paul Mullally	M	M45-49	GBR	Gerrards Cross		01:12:16	00:05:36	06:45:54	00:07:44	06:06:24	14:17:51
2790	2442	413	3429	Benoît Dr. Baud'Huin	M	M35-39	FRA	Gaillac		01:29:19	00:07:16	07:01:24	00:05:39	05:34:50	14:18:27
2791	2443	541	3028	Jim Osman	M	M40-44	GBR	BLACKHEATH & BROMLEY		01:36:58	00:07:19	07:31:36	00:05:06	04:57:38	14:18:35
2792	2444	68	3393	Arthur Bredenschey	M	M55-59	DEU	HARDEGSEN BASKETS 07		01:35:30	00:09:26	07:12:42	00:07:43	05:13:27	14:18:46
2793	350	68	687	Inge Pisinger	F	W40-44	DEU	LV DEGGENDORF		01:25:01	00:03:55	06:40:18	00:03:31	06:06:32	14:19:15
2794	2445	541	2636	Stephan Simmer	M	M45-49	CHE	Gerlafingen		01:34:09	00:04:05	06:27:14	00:06:42	06:07:14	14:19:23
2795	2446	271	3219	Joachim Kutscher	M	M50-54	DEU	Bad Homburg		01:25:10	00:11:03	06:16:53	00:15:34	06:11:08	14:19:47
2796	2447	414	2623	Daniel Powell	M	M35-39	GBR	CLAPHAM CHASERS		01:28:08	00:04:51	06:05:10	00:07:31	06:34:23	14:20:01
2797	2448	272	2668	Stephen Dr. Pereira	M	M50-54	AUS	TRI LONDON		01:40:25	00:07:46	06:52:45	00:04:48	05:34:40	14:20:21
2798	2449	542	2293	Pedro Marin	M	M45-49	ESP	HARDTSEEMAFIA TRIATHLON		01:29:42	00:05:08	06:38:49	00:04:10	06:02:47	14:20:34
2799	2450	415	3419	Alejandro Javier Dr. Bertelegni Corajoria	M	M35-39	ESP	CLUB COMPLUTUM TRIATLON		01:16:20	00:05:22	07:09:21	00:04:13	05:46:12	14:21:26
2800	2451	416	3317	Philipp Atzert	M	M35-39	DEU	WERKSTEAM7		01:24:49	00:08:09	06:54:59	00:04:52	05:49:11	14:21:59
2801	351	26	884	Elizabeth Hettle	F	W50-54	GBR	BLACK COUNTRY TRIATHLETES		01:23:51	00:07:14	07:04:12	00:08:45	05:38:39	14:22:38
2802	2452	542	3306	Frank Bollnow	M	M40-44	DEU	STRALSUND RUNNERS		01:37:00	00:02:53	06:41:36	00:08:19	05:53:03	14:22:50
2803	352	60	771	Bettina Woltersdorf	F	W45-49	DEU	TEAM KLINIKUM NÜRNBERG		01:26:33	00:04:15	06:53:13	00:03:48	05:55:18	14:23:05
2804	2453	164	1837	Robert Thal	M	M25-29	AUT	X3 TEAM AUSTRIA FRIENDS		01:25:06	00:03:27	06:42:26	00:02:49	06:09:50	14:23:36
2805	2454	273	2787	Roman Hunsicker	M	M50-54	DEU	DJK SG ST. INGBERT		01:38:17	00:05:42	07:02:45	00:05:54	05:31:32	14:24:08
2806	2455	417	2107	Kirill Kuzmin	M	M35-39	RUS	Moscow		01:01:06	00:06:00	08:52:35	00:03:30	04:22:12	14:25:21
2807	353	27	857	Cornelie Barthelme	F	W50-54	DEU	WASSERWACHT NAILA		01:06:04	00:10:27	07:41:32	00:09:56	05:17:56	14:25:53
2808	354	61	750	Marion Mahn	F	W45-49	DEU	TEAM ERDINGER ALKOHOLFREI		01:35:02	00:12:30	06:37:05	00:07:21	05:54:06	14:26:02
2809	2456	418	3372	Kevin Briggs	M	M35-39	GBR	Scunthorpe		01:24:12	00:07:34	07:33:04	00:08:01	05:13:21	14:26:11
2810	2457	543	2987	Kai Eltges	M	M45-49	DEU	KEK		01:28:09	00:07:44	06:35:30	00:06:14	06:09:24	14:26:58
2811	2458	419	2996	Sascha Metzler	M	M35-39	DEU	SV ALTSTADT DIEBURG TRIA		01:29:23	00:04:58	06:52:32	00:03:48	05:56:38	14:27:19
2812	2459	165	3283	Andrew O'Sullivan	M	M25-29	GBR	HERTFORD ARMSTRONGS		01:04:15	00:11:58	06:48:38	00:08:58	06:13:46	14:27:33
2813	355	67	865	Cindy Krutzsch	F	W30-34	DEU	Berlin		01:33:53	00:05:00	07:03:17	00:06:53	05:38:42	14:27:43
2814	2460	543	2444	Geert Dr. Wauters	M	M40-44	BEL	RAT RACE TEAM		01:28:25	00:05:25	06:52:53	00:06:35	05:54:41	14:27:57
2815	2461	420	3080	Martin Popp	M	M35-39	DEU	HARDTSEEMAFIA TRIATHLON		01:05:44	00:03:52	06:11:10	00:04:22	07:03:16	14:28:22
2816	356	79	896	Katja Waldorf	F	W35-39	DEU	LSV LADENBURG TRIATHLON		01:15:15	00:05:32	06:42:47	00:10:43	06:14:27	14:28:42
2817	2462	274	3124	Anthony Calverley	M	M50-54	GBR	COLTS		01:25:21	00:05:43	06:48:12	00:04:05	06:05:25	14:28:45
2818	2463	421	2960	Marco Beuermann	M	M35-39	DEU	Guxhagen		01:34:58	00:05:42	06:47:35	00:04:53	05:55:44	14:28:49
2819	357	69	812	Yvonne Schäfer	F	W40-44	DEU	TEAM ERDINGER ALKOHOLFREI		01:28:26	00:05:52	07:11:05	00:05:25	05:38:06	14:28:51
2820	358	62	840	Carol Potau	F	W45-49	ESP	HIRUKI - VALLE DE EGUES		01:23:29	00:05:29	07:29:04	00:08:00	05:23:02	14:29:01
2821	359	28	871	Michaela Polansky	F	W50-54	ISR	Misgav		01:46:15	00:07:08	07:35:40	00:05:33	04:56:20	14:30:54
2822	2464	275	3227	Holger Voigt	M	M50-54	DEU	DAV HANNOVER		01:36:03	00:06:35	07:11:05	00:04:31	05:32:52	14:31:04
2823	360	29	850	Angelika Mathes	F	W50-54	DEU	WSV BAD TÖLZ		01:25:44	00:06:03	07:01:56	00:04:37	05:54:01	14:32:19
2824	2465	544	2886	Leonardo Gambini	M	M40-44	CHE	3 STAR CATS WALLISELLEN		01:32:30	00:05:14	06:50:47	00:13:00	05:51:05	14:32:34
2825	2466	422	3354	Marc Reichhart	M	M35-39	DEU	Fürth		01:31:33	00:05:46	06:51:22	00:07:12	05:58:25	14:34:15
2826	2467	400	3425	Ming Wai Lau	M	M30-34	GBR	Wanchai		01:34:50	00:05:16	07:22:23	00:04:31	05:27:19	14:34:17
2827	2468	545	3267	Marom Daniel	M	M40-44	ISR	WATER WARLD ISRAEL		01:43:09	00:08:43	07:07:58	00:07:13	05:28:36	14:35:37
2828	2469	423	3201	Michael Sinner	M	M35-39	DEU	TV 1848 ERLANGEN		01:41:48	00:05:53	06:42:44	00:05:18	06:00:09	14:35:51
2829	2470	544	3337	Masanori Takamura	M	M45-49	JPN	Chiba-City		01:23:56	00:13:57	07:35:26	00:10:09	05:13:05	14:36:32
2830	361	63	818	Rosie Munive	F	W45-49	USA	Houston		01:49:47	00:05:59	07:15:09	00:05:50	05:21:35	14:38:18
